offer_id,agency,property_category,property_type,condition,location_district,location_area,area_price_category,area_price_index,price_m2,segment_avg_price,pricing_index,agency_listings,all_listings
Ju3Q6cuW_-I,"RE/MAX Slovakia",house,"medium house",unrenovated,"okres Ružomberok","Liptovské Revúce","very cheap",-42.77,665.83,894.30,-0.2555,1,3
Jua9bDzVCPy,"RE/MAX Slovakia",house,"medium house",unrenovated,"okres Ružomberok",Lisková,cheap,-19.78,1090.91,790.90,0.3793,1,3
JuB8tqpRaSl,"RE/MAX Slovakia",house,"medium house",unrenovated,"okres Ružomberok","Pod Skalami",average,-10.09,954.55,954.55,0.0000,1,1
JuCDqPuA034,"RE/MAX Slovakia",house,"medium house",unrenovated,"okres Turčianske Teplice",Mošovce,cheap,-29.71,1020.00,943.34,0.0813,1,2
Ju2_HPkQ8s2,"RE/MAX Slovakia",land,"medium plot",NULL,"okres Dolný Kubín",Párnica,average,-14.71,164.04,131.46,0.2478,1,3
Ju9DTwAgiHG,"RE/MAX Slovakia",land,"medium plot",NULL,"okres Liptovský Mikuláš",Beňadiková,average,-11.64,139.00,153.00,-0.0915,1,2
Ju4gSJihj6x,"RE/MAX Slovakia",land,"medium plot",NULL,"okres Liptovský Mikuláš","Liptovská Kokava",premium,36.03,199.00,199.00,0.0000,1,1
JuOoDP05xJ-,"RE/MAX Slovakia",land,"medium plot",NULL,"okres Liptovský Mikuláš","Liptovské Matiašovce",average,-14.11,87.72,87.72,0.0000,1,1
JuOs44Ibx4E,"RE/MAX Slovakia",land,"medium plot",NULL,"okres Martin","Kláštor pod Znievom",average,-12.27,102.79,89.75,0.1453,1,3
JuJ4xyA2Mvr,"RE/MAX Slovakia",land,"medium plot",NULL,"okres Martin",Podhradie,cheap,-36.23,NULL,47.65,NULL,1,3
JuGN-E0XFUo,"RE/MAX Slovakia",land,"medium plot",NULL,"okres Martin",Priekopa,premium,55.82,169.32,122.94,0.3773,1,2
Ju6g_Z5mX7e,"RE/MAX Slovakia",land,"medium plot",NULL,"okres Martin",Stráne,average,-0.90,220.00,110.00,1.0000,1,2
Ju7mSPUl1TY3,"RE/MAX Slovakia",land,"medium plot",NULL,"okres Námestovo","Oravská Jasenica",average,-14.50,113.00,84.33,0.3400,1,3
JubUi5eOFbH,"RE/MAX Slovakia",land,"medium plot",NULL,"okres Ružomberok","Liptovská Štiavnica",cheap,-17.31,89.39,86.79,0.0300,1,2
Ju7iSwFbAaJ,"RE/MAX Slovakia",land,"medium plot",NULL,"okres Žilina",Lietava,cheap,-29.52,38.79,200.15,-0.8062,1,3
JupsJLU23Ow,"RE/MAX Slovakia",house,"small house",unrenovated,"okres Liptovský Mikuláš","Liptovská Kokava",premium,36.03,925.00,925.00,0.0000,1,1
Jujch7drC6q,"RE/MAX Slovakia",land,"small plot",NULL,"okres Liptovský Mikuláš","Liptovský Ján",expensive,5.21,125.00,125.00,0.0000,1,1
JuT66Fppd38,"RE/MAX Slovakia",apartment,"studio apartment","fully renovated","okres Dolný Kubín","Oravský Podzámok",expensive,19.75,4820.71,4820.71,0.0000,1,1
JuNBVjN_DWw_,"Real Estate Group4U",house,NULL,"new construction","okres Žilina",Rajec,average,-11.29,NULL,NULL,NULL,1,1
JuyVs7iUVpH,"Real Estate Group4U",house,"large house","new construction","okres Žilina",Budatín,premium,51.29,1901.26,1901.26,0.0000,1,2
JuSSMtgR56t,"Real Estate Group4U",house,"large house","new construction","okres Žilina",Ovčiarsko,average,-2.35,2036.97,2036.97,0.0000,1,1
JuVmgN9tviU,"Real Estate Group4U",house,"large house","new construction","okres Žilina",Rajec,average,-11.29,1453.50,1453.50,0.0000,1,1
Ju8BkkuvGLX,"Real Estate Group4U",land,"large plot",NULL,"okres Žilina",Ovčiarsko,average,-2.35,392.55,129.94,2.0210,1,6
JupYywFi6D_,"Real Estate Group4U",house,"medium house","new construction","okres Žilina",Bitarová,expensive,9.02,2627.49,2436.65,0.0783,3,13
JuKIEskdsEp,"Real Estate Group4U",house,"medium house","new construction","okres Žilina",Bitarová,expensive,9.02,2215.16,2436.65,-0.0909,3,13
Ju4MXYA6Wg9,"Real Estate Group4U",house,"medium house","new construction","okres Žilina",Bitarová,expensive,9.02,3000.00,2436.65,0.2312,3,13
JuE4imxVWwa,"Real Estate Group4U",house,"medium house","new construction","okres Žilina",Budatín,premium,51.29,2971.96,2971.96,0.0000,1,1
JuhK758b38X,"Real Estate Group4U",house,"medium house","new construction","okres Žilina",Divina,expensive,16.28,1785.43,1785.43,0.0000,1,1
JuZ5Od87-Gum,"Real Estate Group4U",house,"medium house","new construction","okres Žilina","Kamenná Poruba",premium,89.34,2029.13,2029.13,0.0000,1,1
JugvlRDwxML,"Real Estate Group4U",house,"medium house","new construction","okres Žilina",Lietava,cheap,-29.52,1952.68,1952.68,0.0000,1,1
