price_m2,ln_price_m2,holiday_apartment,rooms,area,ln_area,unrenovated,partially_renovated,fully_renovated,new_construction,new_project,ground_floor,upper_floor,top_floor,missing_floor,floor_upto_8,very_high_floor,elevator,age,ln_age,energy_certificate,north,south,east,west,BY,ZA,KM,CA,MT,TR,DK,NO,TS,RK,LM,area_price_index
1922.22,7.5612360470796185,0,3.0,90,4.499809670330265,0,0,1,0,0,0,1,0,0,3.0,0,0,50,3.9318256327243257,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55.81583932468824
3131.58,8.049292948501678,0,0.0,38,3.6375861597263857,0,0,1,0,0,1,0,0,0,1.0,0,0,50,3.9318256327243257,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55.81583932468824
2357.14,7.765204298711412,0,4.0,84,4.430816798843313,0,0,1,0,0,0,1,0,0,4.0,0,1,42.02,3.761665123839584,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55.81583932468824
2357.14,7.765204298711412,0,4.0,84,4.430816798843313,0,0,1,0,0,0,1,0,0,4.0,0,1,42.02,3.761665123839584,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55.81583932468824
2470.00,7.8119734296220225,0,2.0,50,3.912023005428146,0,0,1,0,0,0,0,1,0,7.0,0,1,47,3.871201010907891,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55.81583932468824
3472.22,8.152549437828123,0,2.0,42,3.7376696182833684,0,0,0,1,0,0,1,0,0,6.0,0,1,6,1.9459101490553132,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55.81583932468824
3059.88,8.026130978491198,0,1.0,38,3.6375861597263857,0,0,0,1,0,1,0,0,0,1.0,0,0,20,3.044522437723423,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55.81583932468824
3155.26,8.05682618045469,0,1.0,38,3.6375861597263857,0,0,0,1,0,0,1,0,0,5.0,0,0,7,2.0794415416798357,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,55.81583932468824
1859.15,7.527874673008526,0,2.0,71,4.2626798770413155,0,1,0,0,0,0,1,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55.81583932468824
1684.29,7.429099389002128,0,3.0,70,4.248495242049359,1,0,0,0,0,0,1,0,0,2.0,0,0,40,3.713572066704308,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,55.81583932468824
1922.22,7.5612360470796185,0,3.0,90,4.499809670330265,0,0,1,0,0,0,1,0,0,3.0,0,0,50,3.9318256327243257,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55.81583932468824
1451.61,7.280428564265311,0,4.0,93,4.532599493153256,0,1,0,0,0,0,0,1,0,3.0,0,0,45,3.828641396489095,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,55.81583932468824
2244.90,7.716416255754423,0,4.0,98,4.584967478670572,0,1,0,0,0,1,0,0,0,1.0,0,0,44.74,3.822973188594635,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55.81583932468824
1818.18,7.505591279737257,0,2.0,55,4.007333185232471,0,1,0,0,0,0,1,0,0,3.0,0,0,30,3.4339872044851463,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55.81583932468824
2479.24,7.815707340580234,0,3.0,83,4.418840607796598,0,0,0,1,0,0,1,0,0,6.0,0,1,10,2.3978952727983707,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,55.81583932468824
1488.76,7.305698837691451,0,4.0,107,4.672828834461906,1,0,0,0,0,1,0,0,0,1.0,0,0,65,4.189654742026425,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55.81583932468824
1687.50,7.431003422746685,0,3.0,80,4.382026634673881,0,1,0,0,0,0,1,0,0,4.0,0,1,55,4.02535169073515,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55.81583932468824
3023.81,8.014272904637663,1,2.5,42,3.7376696182833684,0,0,0,1,0,1,0,0,0,1.0,0,0,3,1.3862943611198906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.51349586389167
3330.77,8.1109587874759,0,2.0,39,3.6635616461296463,0,0,0,1,0,0,1,0,0,3.0,0,1,4.47,1.6992786164338898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.51349586389167
3093.75,8.037139226317,0,1.0,32,3.4657359027997265,0,0,0,1,0,0,1,0,0,2.0,0,0,15,2.772588722239781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.51349586389167
3012.26,8.01044590657545,1,2.5,57,4.04305126783455,0,0,1,0,0,0,1,0,0,2.0,0,1,6,1.9459101490553132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.51349586389167
2564.10,7.849362818840082,1,2.5,47,3.8501476017100584,0,0,1,0,0,0,0,0,1,2.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.51349586389167
3015.08,8.011381642805949,1,2.5,40,3.6888794541139363,1,0,0,0,0,0,0,0,1,2.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-7.51349586389167
3525.42,8.16775485708487,0,1.0,30,3.4011973816621555,0,1,0,0,0,0,1,0,0,2.0,0,0,13,2.6390573296152584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.51349586389167
3637.50,8.199051911479748,0,2.0,40,3.6888794541139363,0,0,0,1,0,0,0,0,1,2.8,0,0,4.47,1.6992786164338898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.51349586389167
2962.96,7.99394404765119,0,2.0,54,3.9889840465642745,0,0,1,0,0,0,1,0,0,2.0,0,0,22,3.1354942159291497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.51349586389167
3490.48,8.157794541555909,1,2.5,63,4.143134726391533,0,0,0,1,0,1,0,0,1,2.8,0,0,3,1.3862943611198906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.51349586389167
3787.88,8.239561774817906,1,2.5,66,4.189654742026425,0,0,0,1,0,0,0,0,1,2.8,0,0,4.47,1.6992786164338898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.51349586389167
3648.65,8.202112515146643,1,2.5,37,3.6109179126442243,1,0,0,0,0,0,1,0,0,5.0,0,0,45.01,3.8288587641673772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.51349586389167
3450.13,8.146167190474909,1,2.5,37,3.6109179126442243,1,0,0,0,0,0,1,0,0,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.51349586389167
2676.06,7.892100842521424,1,2.5,71,4.2626798770413155,0,1,0,0,0,0,1,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.51349586389167
3093.75,8.037139226317,1,2.5,32,3.4657359027997265,0,0,0,1,0,0,1,0,0,2.0,0,0,15,2.772588722239781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.51349586389167
2338.24,7.757153788602853,1,2.5,68,4.219507705176107,0,1,0,0,0,0,1,0,0,3.0,0,1,18,2.9444389791664403,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.51349586389167
3547.60,8.174026597502298,1,2.5,35,3.5553480614894135,0,0,1,0,0,0,0,0,1,2.8,0,0,42.02,3.761665123839584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.51349586389167
3330.77,8.1109587874759,1,2.5,39,3.6635616461296463,0,0,0,1,0,0,0,0,1,2.8,0,0,4.47,1.6992786164338898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.51349586389167
2338.24,7.757153788602853,0,2.0,68,4.219507705176107,0,1,0,0,0,0,1,0,0,3.0,0,1,17,2.8903717578961645,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.51349586389167
2833.33,7.949207977339018,0,3.0,60,4.0943445622221,0,1,0,0,0,0,1,0,0,2.0,0,1,44.74,3.822973188594635,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-7.51349586389167
3357.40,8.118922143888314,1,2.5,28,3.332204510175204,0,0,1,0,0,0,1,0,0,2.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-7.51349586389167
4137.93,8.327950941777678,0,2.0,44,3.784189633918261,0,0,0,1,0,1,0,0,0,1.0,0,0,3,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.51349586389167
3281.21,8.09596753578944,0,2.0,57,4.04305126783455,0,0,0,0,1,0,1,0,1,2.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
3200.00,8.070906088787819,0,2.0,50,3.912023005428146,0,1,0,0,0,0,1,0,1,2.8,0,0,30,3.4339872044851463,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
3536.51,8.170895644126508,0,4.0,85,4.442651256490317,0,0,0,0,1,0,0,0,1,2.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
2430.56,7.795876962459353,0,3.0,72,4.276666119016055,0,1,0,0,0,0,0,1,0,8.0,0,0,26,3.295836866004329,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
2448.28,7.803141016176395,0,5.0,145,4.976733742420574,0,1,0,0,0,0,0,1,0,8.0,0,0,26,3.295836866004329,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
3373.47,8.123697167186675,0,2.0,55,4.007333185232471,0,0,0,1,0,1,0,0,0,1.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
3460.82,8.149260834192729,0,3.0,75,4.31748811353631,0,0,0,1,0,0,1,0,0,3.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
1929.03,7.56477256488433,0,3.0,155,5.043425116919247,0,1,0,0,0,1,0,0,1,2.8,0,0,17,2.8903717578961645,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
2527.78,7.8350967261633695,0,3.0,72,4.276666119016055,0,1,0,0,0,0,0,1,0,8.0,0,0,26,3.295836866004329,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
3049.00,8.022568946988255,0,4.0,102,4.624972813284271,0,0,0,1,0,1,0,0,0,2.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
2687.82,7.896485735115118,0,3.0,118,4.770684624465665,0,0,0,1,0,0,0,1,0,5.0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
3110.78,8.04262877758577,0,3.0,86,4.454347296253507,0,0,0,1,0,0,1,0,0,2.0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
1846.63,7.521117635280427,0,4.0,172,5.147494476813453,0,0,0,0,1,0,1,0,1,2.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
2403.85,7.7848268977017305,0,3.0,138,4.927253685157205,0,0,0,1,0,0,0,1,0,5.0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
2741.77,7.916358976224819,0,3.0,62,4.127134385045092,0,0,1,0,0,0,1,0,0,4.0,0,0,20,3.044522437723423,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
2028.61,7.6151061084377805,0,3.0,143,4.962844630259907,0,0,0,0,1,0,1,0,1,2.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
3183.63,8.065777334181679,0,2.0,63,4.143134726391533,0,0,0,1,0,1,0,0,0,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
2741.77,7.916358976224819,0,2.0,62,4.127134385045092,0,0,1,0,0,0,1,0,0,4.0,0,0,20,3.044522437723423,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
3599.80,8.188633567345379,0,2.0,50,3.912023005428146,0,0,0,1,0,0,0,1,0,4.0,0,0,7,2.0794415416798357,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
3652.78,8.20324380050868,0,2.0,47,3.8501476017100584,0,0,0,1,0,0,1,0,0,2.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
3722.89,8.222255527371223,0,1.0,39,3.6635616461296463,0,0,0,1,0,0,1,0,0,2.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
3119.67,8.0454825059788,0,3.0,83,4.418840607796598,0,0,0,1,0,0,1,0,0,2.0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
2932.00,7.983440063006542,0,3.0,75,4.31748811353631,0,0,0,1,0,0,1,0,0,5.0,0,0,12,2.5649493574615367,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
2924.49,7.980875385489305,0,2.0,49,3.8918202981106265,0,1,0,0,0,0,1,0,1,2.8,0,0,44.74,3.822973188594635,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
3599.98,8.188683568873214,0,2.0,50,3.912023005428146,0,0,0,1,0,0,0,1,0,4.0,0,1,7,2.0794415416798357,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
3611.20,8.191795406063271,0,1.0,39,3.6635616461296463,0,0,0,0,1,0,1,0,1,2.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
2557.25,7.846687741337116,0,4.0,131,4.875197323201151,0,0,0,1,0,0,0,1,1,2.8,0,0,14,2.70805020110221,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
3931.19,8.276697458011135,0,1.0,36,3.58351893845611,0,0,0,0,1,0,0,0,1,2.8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
3344.87,8.11518310783102,0,3.0,75,4.31748811353631,0,0,0,0,1,0,0,0,1,2.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
3547.72,8.174060422615192,0,2.0,47,3.8501476017100584,0,0,0,0,1,0,0,0,1,2.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
2932.00,7.983440063006542,0,3.0,75,4.31748811353631,0,0,0,1,0,0,1,0,0,4.0,0,0,12,2.5649493574615367,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
2576.57,7.8542143360388454,0,2.0,62,4.127134385045092,0,1,0,0,0,0,1,0,0,2.0,0,1,44.74,3.822973188594635,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
2263.80,7.72480009619832,0,4.0,163,5.093750200806762,0,0,0,1,0,0,0,1,0,4.0,0,0,17,2.8903717578961645,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.43141680294615
2235.85,7.71237674794604,0,2.0,53,3.970291913552122,0,1,0,0,0,0,0,1,0,4.0,0,0,57,4.060443010546419,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.43120105925000
2398.11,7.782436206095025,0,2.0,53,3.970291913552122,0,0,1,0,0,1,0,0,0,1.0,0,0,42.02,3.761665123839584,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,-6.43120105925000
2343.59,7.759439220721779,0,2.0,64,4.1588830833596715,0,0,1,0,0,0,0,0,1,2.8,0,0,42.02,3.761665123839584,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.56440930826000
1903.57,7.551486349509407,0,4.0,84,4.430816798843313,0,1,0,0,0,0,1,0,0,4.0,0,0,50,3.9318256327243257,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.56440930826000
3082.22,8.03340539555181,0,2.0,45,3.8066624897703196,0,0,0,1,0,0,1,0,0,4.0,0,0,4.47,1.6992786164338898,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.56440930826000
2616.18,7.869470517549423,0,2.5,107,4.672828834461906,0,0,0,1,0,1,0,0,0,1.0,0,0,1,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.23179954880000
3527.51,8.168347518591839,0,3.0,62,4.127134385045092,0,0,0,1,0,1,0,0,1,2.8,0,0,1,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.23179954880000
2895.29,7.970840557701716,0,4.0,76,4.330733340286331,0,0,0,1,0,1,0,0,1,2.8,0,0,1,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.23179954880000
2454.41,7.805641685480152,0,3.0,68,4.219507705176107,0,0,0,1,0,0,0,0,1,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.23179954880000
3968.25,8.286080470452351,0,2.0,38,3.6375861597263857,0,0,0,1,0,1,0,0,1,2.8,0,0,1,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.23179954880000
3303.80,8.10282860012104,1,2.5,79,4.3694478524670215,0,0,0,1,0,0,0,0,1,2.8,0,0,4.47,1.6992786164338898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.87411693513750
4398.03,8.388911992373842,1,2.5,41,3.713572066704308,1,0,0,0,0,0,0,0,1,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.87411693513750
3996.00,8.293049139768444,1,2.5,25,3.2188758248682006,0,0,0,1,0,0,0,1,0,2.0,0,0,9,2.302585092994046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.87411693513750
4491.53,8.409948679930045,0,2.0,59,4.07753744390572,0,0,0,1,0,0,1,0,0,2.0,0,0,125,4.836281906951478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.87411693513750
3334.75,8.112152993021153,0,4.0,118,4.770684624465665,0,0,1,0,0,0,0,1,0,3.0,0,0,1,0.6931471805599453,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,36.87411693513750
3444.44,8.144516615807651,0,2.0,63,4.143134726391533,0,0,0,1,0,0,0,1,0,2.0,0,0,1,0.6931471805599453,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.87411693513750
4853.33,8.487420346269145,0,2.0,38,3.6375861597263857,0,0,0,1,0,0,1,0,0,2.0,0,1,14,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.87411693513750
5325.58,8.580276904834045,1,2.5,43,3.7612001156935624,0,0,0,1,0,0,0,1,0,2.0,0,0,4.47,1.6992786164338898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.87411693513750
3157.89,8.057659362036672,0,4.0,67,4.204692619390966,0,0,0,1,0,1,0,0,0,1.0,0,0,2,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.87411693513750
5192.31,8.55493396384343,1,2.5,26,3.258096538021482,0,0,0,1,0,1,0,0,0,1.0,0,0,3,1.3862943611198906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.87411693513750
4764.18,8.468880713136732,1,2.5,42,3.7376696182833684,0,0,0,1,0,0,0,1,0,3.0,0,0,4.47,1.6992786164338898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.87411693513750
4756.76,8.467322043194013,1,2.5,37,3.6109179126442243,0,0,0,1,0,0,0,1,0,3.0,0,1,4.47,1.6992786164338898,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.87411693513750
3410.96,8.134749055583542,0,2.0,73,4.290459441148391,0,0,1,0,0,0,0,1,0,2.0,0,0,10,2.3978952727983707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.87411693513750
5078.43,8.532757437687042,0,2.0,51,3.9318256327243257,0,0,1,0,0,0,0,1,0,2.0,0,0,10,2.3978952727983707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.87411693513750
4189.19,8.340262676805528,1,2.5,37,3.6109179126442243,0,0,0,1,0,1,0,0,0,0.0,0,0,4,1.6094379124341003,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,36.87411693513750
4018.87,8.298756047571231,0,2.0,53,3.970291913552122,0,0,0,1,0,0,0,1,1,2.8,0,0,2,1.0986122886681098,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,36.87411693513750
4101.69,8.319154362885278,0,4.0,118,4.770684624465665,0,0,1,0,0,0,0,1,0,2.0,0,0,5,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.87411693513750
6527.78,8.78382219509566,0,3.0,72,4.276666119016055,0,0,0,1,0,0,1,0,0,4.0,0,1,2,1.0986122886681098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.87411693513750
4540.91,8.420882711478509,1,2.5,22,3.091042453358316,0,0,0,1,0,1,0,0,0,1.0,0,0,15,2.772588722239781,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,36.87411693513750
3997.50,8.293424444708108,1,2.5,40,3.6888794541139363,0,0,0,1,0,0,1,0,0,2.0,0,0,4.47,1.6992786164338898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.87411693513750
4369.64,8.382435904833528,0,3.0,62,4.127134385045092,0,0,0,1,0,0,0,1,0,3.0,0,0,4.47,1.6992786164338898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.87411693513750
4230.77,8.350139288571237,1,2.5,26,3.258096538021482,0,0,0,1,0,1,0,0,0,1.0,0,1,3,1.3862943611198906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.87411693513750
4841.63,8.485006719873583,1,2.5,22,3.091042453358316,0,0,0,1,0,1,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.87411693513750
2740.74,7.915983235911671,0,3.0,81,4.394449154672439,0,0,0,1,0,0,0,0,1,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.68714779286667
2640.45,7.878704636160091,0,3.0,89,4.48863636973214,0,1,0,0,0,0,0,0,1,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.68714779286667
2602.41,7.864193217758583,0,3.0,83,4.418840607796598,0,0,0,1,0,0,0,0,1,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.68714779286667
3022.47,8.013829656881377,0,3.0,89,4.48863636973214,0,1,0,0,0,1,0,0,1,2.8,0,0,1,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.68714779286667
2941.18,7.9865661403533466,0,1.0,51,3.9318256327243257,0,1,0,0,0,1,0,0,1,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.68714779286667
2186.49,7.690052797323194,0,3.0,99,4.59511985013459,0,0,0,1,0,0,0,1,0,4.0,0,1,1,0.6931471805599453,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-16.60077456878182
1791.67,7.4909034247911395,0,3.0,72,4.276666119016055,0,0,1,0,0,1,0,0,0,1.0,0,0,55,4.02535169073515,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,-16.60077456878182
1814.29,7.503449485593304,0,3.0,70,4.248495242049359,0,1,0,0,0,1,0,0,0,1.0,0,1,39,3.6888794541139363,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-16.60077456878182
4961.83,8.509529903285967,0,2.0,47,3.8501476017100584,0,0,0,1,0,0,1,0,0,2.0,0,1,1,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-16.60077456878182
2113.46,7.656081693875534,0,1.0,52,3.9512437185814275,0,1,0,0,0,1,0,0,0,1.0,0,0,45,3.828641396489095,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-16.60077456878182
3180.00,8.064636475774222,0,2.0,55,4.007333185232471,0,0,0,1,0,0,0,1,0,2.0,0,1,1,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-16.60077456878182
1366.67,7.220132403045706,0,2.0,57,4.04305126783455,1,0,0,0,0,0,0,0,1,2.8,0,0,45.01,3.8288587641673772,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-16.60077456878182
4459.46,8.402782961450606,1,2.5,37,3.6109179126442243,0,0,0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-16.60077456878182
1837.50,7.516161231086992,0,3.0,70,4.248495242049359,0,1,0,0,0,0,0,0,1,2.8,0,0,44.74,3.822973188594635,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-16.22971330598000
2000.00,7.600902459542082,0,3.0,65,4.174387269895637,0,0,1,0,0,0,1,0,1,2.8,0,0,37,3.6375861597263857,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-16.22971330598000
1788.71,7.489249968636002,0,3.0,62,4.127134385045092,1,0,0,0,0,0,1,0,0,6.0,0,0,45.01,3.8288587641673772,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-16.22971330598000
2213.85,7.702488360295894,0,3.0,65,4.174387269895637,0,1,0,0,0,0,0,0,1,2.8,0,0,44.74,3.822973188594635,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-16.22971330598000
2170.32,7.682629901100334,0,2.0,63,4.143134726391533,0,0,0,1,0,1,0,0,0,1.0,0,0,2,1.0986122886681098,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,-16.22971330598000
1068.75,6.97424502025097,0,3.0,80,4.382026634673881,1,0,0,0,0,0,1,0,0,2.0,0,0,56,4.04305126783455,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-18.54957232614000
1916.67,7.558344584252209,0,1.0,36,3.58351893845611,0,0,1,0,0,1,0,0,0,1.0,0,0,65,4.189654742026425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-18.54957232614000
1882.35,7.540276275224427,0,3.0,85,4.442651256490317,0,0,1,0,0,0,0,0,1,2.8,0,0,42.02,3.761665123839584,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-22.05749759994000
3251.72,8.0869393660998,0,3.0,58,4.060443010546419,0,0,0,1,0,0,0,0,1,2.8,0,0,4.47,1.6992786164338898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-20.16382432333333
3640.48,8.199870820068817,0,2.0,42,3.7376696182833684,0,0,0,1,0,0,0,0,1,2.8,0,0,4.47,1.6992786164338898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-20.16382432333333
3108.89,8.042021028281331,0,2.0,45,3.8066624897703196,0,0,0,1,0,0,0,0,1,2.8,0,0,4.47,1.6992786164338898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-20.16382432333333
2458.14,7.8071602453795075,0,2.0,43,3.7612001156935624,0,0,0,1,0,0,1,0,0,2.0,0,0,1,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-20.16382432333333
3108.89,8.042021028281331,0,2.0,45,3.8066624897703196,0,0,0,1,0,0,0,0,1,2.8,0,0,4.47,1.6992786164338898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-20.16382432333333
